timestamp,source,event_type,src_ip,dst_ip,src_port,dst_port,proto,outcome,user,domain,uri,bytes,duration,rule_id,signature,method,status_code,user_agent,true_label
2026-05-04 09:32:20,WAF,http,203.0.113.55,10.0.1.100,32362,80,tcp,failure,,,/.env,476,0.077,,,GET,403,curl/8.0,web_probe
2026-05-04 09:32:24,WAF,http,203.0.113.55,10.0.1.100,37018,80,tcp,failure,,,/config.php,720,0.456,,,POST,404,Mozilla/5.0,web_probe
2026-05-04 09:32:28,WAF,http,203.0.113.55,10.0.1.100,50486,80,tcp,failure,,,/server-status,650,0.298,,,GET,403,Mozilla/5.0,web_probe
2026-05-04 09:32:32,WAF,http,203.0.113.55,10.0.1.100,61136,80,tcp,failure,,,/server-status,183,0.282,,,POST,500,curl/8.0,web_probe
2026-05-04 09:32:36,WAF,http,203.0.113.55,10.0.1.100,22527,80,tcp,failure,,,/admin,660,0.427,,,GET,403,curl/8.0,web_probe
2026-05-04 09:40:00,WAF,http,198.51.100.58,10.0.1.100,45607,443,tcp,success,,,/api/search,338,0.103,,,GET,200,,flood
2026-05-04 09:40:01,WAF,http,198.51.100.67,10.0.1.100,6983,443,tcp,success,,,/api/search,1101,0.449,,,GET,200,,flood
2026-05-04 09:40:02,WAF,http,198.51.100.58,10.0.1.100,4670,443,tcp,success,,,/api/search,1756,0.227,,,GET,200,,flood
2026-05-04 09:40:03,WAF,http,198.51.100.62,10.0.1.100,30960,443,tcp,success,,,/api/search,950,0.282,,,GET,200,,flood
2026-05-04 09:40:04,WAF,http,198.51.100.65,10.0.1.100,45114,443,tcp,success,,,/api/search,1046,0.403,,,GET,200,,flood
2026-05-04 09:40:05,WAF,http,198.51.100.76,10.0.1.100,26972,443,tcp,success,,,/api/search,144,0.127,,,GET,200,,flood
2026-05-04 09:40:06,WAF,http,198.51.100.30,10.0.1.100,15304,443,tcp,success,,,/api/search,1627,0.289,,,GET,200,,flood
2026-05-04 09:40:07,WAF,http,198.51.100.32,10.0.1.100,23603,443,tcp,success,,,/api/search,967,0.35,,,GET,200,,flood
2026-05-04 09:40:08,WAF,http,198.51.100.64,10.0.1.100,62272,443,tcp,success,,,/api/search,223,0.447,,,GET,200,,flood
2026-05-04 09:40:09,WAF,http,198.51.100.60,10.0.1.100,19838,443,tcp,success,,,/api/search,164,0.204,,,GET,200,,flood
2026-05-04 09:40:10,WAF,http,198.51.100.79,10.0.1.100,51213,443,tcp,success,,,/api/search,377,0.321,,,GET,200,,flood
2026-05-04 09:40:11,WAF,http,198.51.100.76,10.0.1.100,64186,443,tcp,success,,,/api/search,1422,0.21,,,GET,200,,flood
2026-05-04 09:40:12,WAF,http,198.51.100.54,10.0.1.100,58015,443,tcp,success,,,/api/search,1018,0.459,,,GET,200,,flood
2026-05-04 09:40:13,WAF,http,198.51.100.54,10.0.1.100,6283,443,tcp,success,,,/api/search,869,0.341,,,GET,200,,flood
2026-05-04 09:40:14,WAF,http,198.51.100.72,10.0.1.100,36367,443,tcp,success,,,/api/search,1891,0.066,,,GET,200,,flood
2026-05-04 09:40:15,WAF,http,198.51.100.52,10.0.1.100,12720,443,tcp,success,,,/api/search,342,0.496,,,GET,200,,flood
2026-05-04 09:40:16,WAF,http,198.51.100.55,10.0.1.100,9369,443,tcp,success,,,/api/search,1183,0.364,,,GET,200,,flood
2026-05-04 09:40:17,WAF,http,198.51.100.44,10.0.1.100,1251,443,tcp,success,,,/api/search,1809,0.378,,,GET,200,,flood
2026-05-04 09:40:18,WAF,http,198.51.100.49,10.0.1.100,45162,443,tcp,success,,,/api/search,1048,0.36,,,GET,200,,flood
2026-05-04 09:40:19,WAF,http,198.51.100.57,10.0.1.100,25880,443,tcp,success,,,/api/search,1189,0.412,,,GET,200,,flood
2026-05-04 09:40:20,WAF,http,198.51.100.45,10.0.1.100,23709,443,tcp,success,,,/api/search,1043,0.078,,,GET,200,,flood
2026-05-04 09:40:21,WAF,http,198.51.100.42,10.0.1.100,48539,443,tcp,success,,,/api/search,1892,0.383,,,GET,200,,flood
2026-05-04 09:40:22,WAF,http,198.51.100.32,10.0.1.100,44290,443,tcp,success,,,/api/search,1757,0.21,,,GET,200,,flood
2026-05-04 09:40:23,WAF,http,198.51.100.79,10.0.1.100,59288,443,tcp,success,,,/api/search,1909,0.008,,,GET,200,,flood
2026-05-04 09:40:24,WAF,http,198.51.100.43,10.0.1.100,7636,443,tcp,success,,,/api/search,237,0.297,,,GET,200,,flood
2026-05-04 09:40:25,WAF,http,198.51.100.58,10.0.1.100,45065,443,tcp,success,,,/api/search,1324,0.352,,,GET,200,,flood
2026-05-04 09:40:26,WAF,http,198.51.100.33,10.0.1.100,49556,443,tcp,success,,,/api/search,601,0.022,,,GET,200,,flood
2026-05-04 09:40:27,WAF,http,198.51.100.58,10.0.1.100,36397,443,tcp,success,,,/api/search,579,0.109,,,GET,200,,flood
2026-05-04 09:40:28,WAF,http,198.51.100.79,10.0.1.100,10207,443,tcp,success,,,/api/search,215,0.252,,,GET,200,,flood
2026-05-04 09:40:29,WAF,http,198.51.100.48,10.0.1.100,54487,443,tcp,success,,,/api/search,579,0.458,,,GET,200,,flood
2026-05-04 09:40:30,WAF,http,198.51.100.66,10.0.1.100,38869,443,tcp,success,,,/api/search,753,0.299,,,GET,200,,flood
2026-05-04 09:40:31,WAF,http,198.51.100.73,10.0.1.100,22039,443,tcp,success,,,/api/search,1776,0.118,,,GET,200,,flood
2026-05-04 09:40:32,WAF,http,198.51.100.39,10.0.1.100,35184,443,tcp,success,,,/api/search,1452,0.111,,,GET,200,,flood
2026-05-04 09:40:33,WAF,http,198.51.100.49,10.0.1.100,5018,443,tcp,success,,,/api/search,663,0.278,,,GET,200,,flood
2026-05-04 09:40:34,WAF,http,198.51.100.67,10.0.1.100,49206,443,tcp,success,,,/api/search,1901,0.456,,,GET,200,,flood
2026-05-04 09:40:35,WAF,http,198.51.100.70,10.0.1.100,29021,443,tcp,success,,,/api/search,1490,0.278,,,GET,200,,flood
2026-05-04 09:40:36,WAF,http,198.51.100.33,10.0.1.100,62731,443,tcp,success,,,/api/search,805,0.322,,,GET,200,,flood
2026-05-04 09:40:37,WAF,http,198.51.100.54,10.0.1.100,35395,443,tcp,success,,,/api/search,1709,0.159,,,GET,200,,flood
2026-05-04 09:40:38,WAF,http,198.51.100.56,10.0.1.100,10803,443,tcp,success,,,/api/search,936,0.15,,,GET,200,,flood
2026-05-04 09:40:39,WAF,http,198.51.100.41,10.0.1.100,36277,443,tcp,success,,,/api/search,1645,0.237,,,GET,200,,flood
2026-05-04 09:40:40,WAF,http,198.51.100.44,10.0.1.100,57223,443,tcp,success,,,/api/search,715,0.354,,,GET,200,,flood
2026-05-04 09:40:41,WAF,http,198.51.100.59,10.0.1.100,4800,443,tcp,success,,,/api/search,1973,0.281,,,GET,200,,flood
2026-05-04 09:40:42,WAF,http,198.51.100.56,10.0.1.100,35757,443,tcp,success,,,/api/search,1241,0.067,,,GET,200,,flood
2026-05-04 09:40:43,WAF,http,198.51.100.45,10.0.1.100,14349,443,tcp,success,,,/api/search,622,0.165,,,GET,200,,flood
2026-05-04 09:40:44,WAF,http,198.51.100.35,10.0.1.100,30501,443,tcp,success,,,/api/search,1988,0.424,,,GET,200,,flood
2026-05-04 09:40:45,WAF,http,198.51.100.35,10.0.1.100,48510,443,tcp,success,,,/api/search,1196,0.415,,,GET,200,,flood
2026-05-04 09:40:46,WAF,http,198.51.100.33,10.0.1.100,25742,443,tcp,success,,,/api/search,649,0.337,,,GET,200,,flood
2026-05-04 09:40:47,WAF,http,198.51.100.68,10.0.1.100,58277,443,tcp,success,,,/api/search,180,0.036,,,GET,200,,flood
2026-05-04 09:40:48,WAF,http,198.51.100.78,10.0.1.100,48492,443,tcp,success,,,/api/search,1303,0.336,,,GET,200,,flood
2026-05-04 09:40:49,WAF,http,198.51.100.43,10.0.1.100,14713,443,tcp,success,,,/api/search,1081,0.435,,,GET,200,,flood
2026-05-04 09:40:50,WAF,http,198.51.100.51,10.0.1.100,63743,443,tcp,success,,,/api/search,720,0.454,,,GET,200,,flood
2026-05-04 09:40:51,WAF,http,198.51.100.43,10.0.1.100,64074,443,tcp,success,,,/api/search,489,0.371,,,GET,200,,flood
2026-05-04 09:40:52,WAF,http,198.51.100.77,10.0.1.100,32410,443,tcp,success,,,/api/search,1644,0.457,,,GET,200,,flood
2026-05-04 09:40:53,WAF,http,198.51.100.74,10.0.1.100,47146,443,tcp,success,,,/api/search,1337,0.102,,,GET,200,,flood
2026-05-04 09:40:54,WAF,http,198.51.100.45,10.0.1.100,22101,443,tcp,success,,,/api/search,1230,0.388,,,GET,200,,flood
2026-05-04 09:40:55,WAF,http,198.51.100.54,10.0.1.100,35997,443,tcp,success,,,/api/search,1054,0.324,,,GET,200,,flood
2026-05-04 09:40:56,WAF,http,198.51.100.49,10.0.1.100,24593,443,tcp,success,,,/api/search,635,0.256,,,GET,200,,flood
2026-05-04 09:40:57,WAF,http,198.51.100.61,10.0.1.100,7486,443,tcp,success,,,/api/search,1054,0.401,,,GET,200,,flood
2026-05-04 09:40:58,WAF,http,198.51.100.76,10.0.1.100,50938,443,tcp,success,,,/api/search,1061,0.42,,,GET,200,,flood
2026-05-04 09:40:59,WAF,http,198.51.100.43,10.0.1.100,21531,443,tcp,success,,,/api/search,859,0.207,,,GET,200,,flood
2026-05-04 09:41:00,WAF,http,198.51.100.66,10.0.1.100,15525,443,tcp,success,,,/api/search,1869,0.371,,,GET,200,,flood
2026-05-04 09:41:01,WAF,http,198.51.100.31,10.0.1.100,37285,443,tcp,success,,,/api/search,634,0.467,,,GET,200,,flood
2026-05-04 09:41:02,WAF,http,198.51.100.67,10.0.1.100,28390,443,tcp,success,,,/api/search,1574,0.148,,,GET,200,,flood
2026-05-04 09:41:03,WAF,http,198.51.100.42,10.0.1.100,16098,443,tcp,success,,,/api/search,775,0.19,,,GET,200,,flood
2026-05-04 09:41:04,WAF,http,198.51.100.45,10.0.1.100,37110,443,tcp,success,,,/api/search,1122,0.327,,,GET,200,,flood
2026-05-04 09:41:05,WAF,http,198.51.100.73,10.0.1.100,17888,443,tcp,success,,,/api/search,791,0.382,,,GET,200,,flood
2026-05-04 09:41:06,WAF,http,198.51.100.61,10.0.1.100,43078,443,tcp,success,,,/api/search,1581,0.37,,,GET,200,,flood
2026-05-04 09:41:07,WAF,http,198.51.100.59,10.0.1.100,49046,443,tcp,success,,,/api/search,444,0.397,,,GET,200,,flood
2026-05-04 09:41:08,WAF,http,198.51.100.40,10.0.1.100,48230,443,tcp,success,,,/api/search,386,0.273,,,GET,200,,flood
2026-05-04 09:41:09,WAF,http,198.51.100.41,10.0.1.100,59309,443,tcp,success,,,/api/search,1977,0.271,,,GET,200,,flood
2026-05-04 09:41:10,WAF,http,198.51.100.71,10.0.1.100,35361,443,tcp,success,,,/api/search,220,0.017,,,GET,200,,flood
2026-05-04 09:41:11,WAF,http,198.51.100.34,10.0.1.100,44816,443,tcp,success,,,/api/search,1775,0.024,,,GET,200,,flood
2026-05-04 09:41:12,WAF,http,198.51.100.30,10.0.1.100,10034,443,tcp,success,,,/api/search,944,0.421,,,GET,200,,flood
2026-05-04 09:41:13,WAF,http,198.51.100.44,10.0.1.100,47369,443,tcp,success,,,/api/search,239,0.076,,,GET,200,,flood
2026-05-04 09:41:14,WAF,http,198.51.100.43,10.0.1.100,30909,443,tcp,success,,,/api/search,1135,0.187,,,GET,200,,flood
2026-05-04 09:41:15,WAF,http,198.51.100.69,10.0.1.100,44720,443,tcp,success,,,/api/search,1406,0.467,,,GET,200,,flood
2026-05-04 09:41:16,WAF,http,198.51.100.60,10.0.1.100,32996,443,tcp,success,,,/api/search,1450,0.008,,,GET,200,,flood
2026-05-04 09:41:17,WAF,http,198.51.100.64,10.0.1.100,27981,443,tcp,success,,,/api/search,1229,0.006,,,GET,200,,flood
2026-05-04 09:41:18,WAF,http,198.51.100.63,10.0.1.100,19029,443,tcp,success,,,/api/search,1579,0.268,,,GET,200,,flood
2026-05-04 09:41:19,WAF,http,198.51.100.48,10.0.1.100,33937,443,tcp,success,,,/api/search,135,0.407,,,GET,200,,flood
2026-05-04 09:41:20,WAF,http,198.51.100.73,10.0.1.100,53857,443,tcp,success,,,/api/search,981,0.47,,,GET,200,,flood
2026-05-04 09:41:21,WAF,http,198.51.100.41,10.0.1.100,61189,443,tcp,success,,,/api/search,319,0.048,,,GET,200,,flood
2026-05-04 09:41:22,WAF,http,198.51.100.39,10.0.1.100,13602,443,tcp,success,,,/api/search,593,0.31,,,GET,200,,flood
2026-05-04 09:41:23,WAF,http,198.51.100.46,10.0.1.100,24252,443,tcp,success,,,/api/search,1769,0.134,,,GET,200,,flood
2026-05-04 09:41:24,WAF,http,198.51.100.55,10.0.1.100,25472,443,tcp,success,,,/api/search,261,0.48,,,GET,200,,flood
2026-05-04 09:41:25,WAF,http,198.51.100.59,10.0.1.100,16962,443,tcp,success,,,/api/search,1257,0.495,,,GET,200,,flood
2026-05-04 09:41:26,WAF,http,198.51.100.44,10.0.1.100,45853,443,tcp,success,,,/api/search,714,0.414,,,GET,200,,flood
2026-05-04 09:41:27,WAF,http,198.51.100.35,10.0.1.100,57268,443,tcp,success,,,/api/search,1438,0.325,,,GET,200,,flood
2026-05-04 09:41:28,WAF,http,198.51.100.32,10.0.1.100,27584,443,tcp,success,,,/api/search,291,0.19,,,GET,200,,flood
2026-05-04 09:41:29,WAF,http,198.51.100.65,10.0.1.100,4701,443,tcp,success,,,/api/search,1074,0.318,,,GET,200,,flood
2026-05-04 09:41:30,WAF,http,198.51.100.74,10.0.1.100,6442,443,tcp,success,,,/api/search,450,0.25,,,GET,200,,flood
2026-05-04 09:41:31,WAF,http,198.51.100.57,10.0.1.100,52428,443,tcp,success,,,/api/search,1420,0.166,,,GET,200,,flood
2026-05-04 09:41:32,WAF,http,198.51.100.36,10.0.1.100,35637,443,tcp,success,,,/api/search,1932,0.46,,,GET,200,,flood
2026-05-04 09:41:33,WAF,http,198.51.100.44,10.0.1.100,60089,443,tcp,success,,,/api/search,532,0.434,,,GET,200,,flood
2026-05-04 09:41:34,WAF,http,198.51.100.66,10.0.1.100,18790,443,tcp,success,,,/api/search,1073,0.023,,,GET,200,,flood
2026-05-04 09:41:35,WAF,http,198.51.100.34,10.0.1.100,61683,443,tcp,success,,,/api/search,1501,0.14,,,GET,200,,flood
2026-05-04 09:41:36,WAF,http,198.51.100.64,10.0.1.100,44153,443,tcp,success,,,/api/search,1254,0.016,,,GET,200,,flood
2026-05-04 09:41:37,WAF,http,198.51.100.50,10.0.1.100,64034,443,tcp,success,,,/api/search,132,0.104,,,GET,200,,flood
2026-05-04 09:41:38,WAF,http,198.51.100.39,10.0.1.100,54808,443,tcp,success,,,/api/search,1640,0.356,,,GET,200,,flood
2026-05-04 09:41:39,WAF,http,198.51.100.55,10.0.1.100,20637,443,tcp,success,,,/api/search,257,0.081,,,GET,200,,flood
2026-05-04 09:41:40,WAF,http,198.51.100.45,10.0.1.100,55723,443,tcp,success,,,/api/search,1260,0.425,,,GET,200,,flood
2026-05-04 09:41:41,WAF,http,198.51.100.73,10.0.1.100,36450,443,tcp,success,,,/api/search,1936,0.166,,,GET,200,,flood
2026-05-04 09:41:42,WAF,http,198.51.100.78,10.0.1.100,10195,443,tcp,success,,,/api/search,1614,0.395,,,GET,200,,flood
2026-05-04 09:41:43,WAF,http,198.51.100.74,10.0.1.100,6163,443,tcp,success,,,/api/search,1583,0.25,,,GET,200,,flood
2026-05-04 09:41:44,WAF,http,198.51.100.52,10.0.1.100,7425,443,tcp,success,,,/api/search,209,0.219,,,GET,200,,flood
2026-05-04 09:41:45,WAF,http,198.51.100.34,10.0.1.100,40684,443,tcp,success,,,/api/search,797,0.385,,,GET,200,,flood
2026-05-04 09:41:46,WAF,http,198.51.100.68,10.0.1.100,64523,443,tcp,success,,,/api/search,912,0.387,,,GET,200,,flood
2026-05-04 09:41:47,WAF,http,198.51.100.31,10.0.1.100,18936,443,tcp,success,,,/api/search,1398,0.392,,,GET,200,,flood
2026-05-04 09:41:48,WAF,http,198.51.100.58,10.0.1.100,15975,443,tcp,success,,,/api/search,1104,0.178,,,GET,200,,flood
2026-05-04 09:41:49,WAF,http,198.51.100.54,10.0.1.100,13196,443,tcp,success,,,/api/search,984,0.34,,,GET,200,,flood
2026-05-04 09:41:50,WAF,http,198.51.100.72,10.0.1.100,6640,443,tcp,success,,,/api/search,878,0.386,,,GET,200,,flood
2026-05-04 09:41:51,WAF,http,198.51.100.48,10.0.1.100,17175,443,tcp,success,,,/api/search,1734,0.357,,,GET,200,,flood
2026-05-04 09:41:52,WAF,http,198.51.100.35,10.0.1.100,11131,443,tcp,success,,,/api/search,648,0.19,,,GET,200,,flood
2026-05-04 09:41:53,WAF,http,198.51.100.80,10.0.1.100,11134,443,tcp,success,,,/api/search,1398,0.37,,,GET,200,,flood
2026-05-04 09:41:54,WAF,http,198.51.100.50,10.0.1.100,8006,443,tcp,success,,,/api/search,838,0.046,,,GET,200,,flood
2026-05-04 09:41:55,WAF,http,198.51.100.49,10.0.1.100,24611,443,tcp,success,,,/api/search,1010,0.381,,,GET,200,,flood
2026-05-04 09:41:56,WAF,http,198.51.100.36,10.0.1.100,6745,443,tcp,success,,,/api/search,371,0.094,,,GET,200,,flood
2026-05-04 09:41:57,WAF,http,198.51.100.58,10.0.1.100,37379,443,tcp,success,,,/api/search,1240,0.256,,,GET,200,,flood
2026-05-04 09:41:58,WAF,http,198.51.100.36,10.0.1.100,6897,443,tcp,success,,,/api/search,153,0.177,,,GET,200,,flood
2026-05-04 09:41:59,WAF,http,198.51.100.35,10.0.1.100,40217,443,tcp,success,,,/api/search,1322,0.392,,,GET,200,,flood
2026-05-04 09:42:00,WAF,http,198.51.100.54,10.0.1.100,20150,443,tcp,success,,,/api/search,125,0.207,,,GET,200,,flood
2026-05-04 09:42:01,WAF,http,198.51.100.79,10.0.1.100,48527,443,tcp,success,,,/api/search,273,0.451,,,GET,200,,flood
2026-05-04 09:42:02,WAF,http,198.51.100.45,10.0.1.100,35175,443,tcp,success,,,/api/search,1271,0.085,,,GET,200,,flood
2026-05-04 09:42:03,WAF,http,198.51.100.54,10.0.1.100,10123,443,tcp,success,,,/api/search,447,0.134,,,GET,200,,flood
2026-05-04 09:42:04,WAF,http,198.51.100.47,10.0.1.100,10587,443,tcp,success,,,/api/search,1109,0.032,,,GET,200,,flood
2026-05-04 09:42:05,WAF,http,198.51.100.57,10.0.1.100,28621,443,tcp,success,,,/api/search,665,0.15,,,GET,200,,flood
2026-05-04 09:42:06,WAF,http,198.51.100.80,10.0.1.100,24690,443,tcp,success,,,/api/search,257,0.126,,,GET,200,,flood
2026-05-04 09:42:07,WAF,http,198.51.100.45,10.0.1.100,41986,443,tcp,success,,,/api/search,1576,0.248,,,GET,200,,flood
2026-05-04 09:42:08,WAF,http,198.51.100.69,10.0.1.100,31030,443,tcp,success,,,/api/search,500,0.053,,,GET,200,,flood
2026-05-04 09:42:09,WAF,http,198.51.100.49,10.0.1.100,63206,443,tcp,success,,,/api/search,113,0.198,,,GET,200,,flood
2026-05-04 09:42:10,WAF,http,198.51.100.69,10.0.1.100,53719,443,tcp,success,,,/api/search,878,0.431,,,GET,200,,flood
2026-05-04 09:42:11,WAF,http,198.51.100.58,10.0.1.100,29244,443,tcp,success,,,/api/search,785,0.408,,,GET,200,,flood
2026-05-04 09:42:12,WAF,http,198.51.100.71,10.0.1.100,9945,443,tcp,success,,,/api/search,1317,0.15,,,GET,200,,flood
2026-05-04 09:42:13,WAF,http,198.51.100.68,10.0.1.100,14187,443,tcp,success,,,/api/search,1523,0.24,,,GET,200,,flood
2026-05-04 09:42:14,WAF,http,198.51.100.41,10.0.1.100,64510,443,tcp,success,,,/api/search,915,0.16,,,GET,200,,flood
2026-05-04 09:42:15,WAF,http,198.51.100.77,10.0.1.100,42501,443,tcp,success,,,/api/search,1523,0.246,,,GET,200,,flood
2026-05-04 09:42:16,WAF,http,198.51.100.66,10.0.1.100,16911,443,tcp,success,,,/api/search,1701,0.163,,,GET,200,,flood
2026-05-04 09:42:17,WAF,http,198.51.100.47,10.0.1.100,52526,443,tcp,success,,,/api/search,1772,0.196,,,GET,200,,flood
2026-05-04 09:42:18,WAF,http,198.51.100.37,10.0.1.100,14118,443,tcp,success,,,/api/search,1254,0.296,,,GET,200,,flood
2026-05-04 09:42:19,WAF,http,198.51.100.64,10.0.1.100,45700,443,tcp,success,,,/api/search,468,0.384,,,GET,200,,flood
2026-05-04 09:42:20,WAF,http,198.51.100.31,10.0.1.100,31276,443,tcp,success,,,/api/search,1589,0.471,,,GET,200,,flood
2026-05-04 09:42:21,WAF,http,198.51.100.43,10.0.1.100,53301,443,tcp,success,,,/api/search,997,0.146,,,GET,200,,flood
2026-05-04 09:42:22,WAF,http,198.51.100.74,10.0.1.100,54695,443,tcp,success,,,/api/search,241,0.424,,,GET,200,,flood
2026-05-04 09:42:23,WAF,http,198.51.100.80,10.0.1.100,45128,443,tcp,success,,,/api/search,937,0.25,,,GET,200,,flood
2026-05-04 09:42:24,WAF,http,198.51.100.70,10.0.1.100,16885,443,tcp,success,,,/api/search,720,0.126,,,GET,200,,flood
2026-05-04 09:42:25,WAF,http,198.51.100.39,10.0.1.100,28754,443,tcp,success,,,/api/search,1564,0.395,,,GET,200,,flood
2026-05-04 09:42:26,WAF,http,198.51.100.34,10.0.1.100,40210,443,tcp,success,,,/api/search,1019,0.24,,,GET,200,,flood
2026-05-04 09:42:27,WAF,http,198.51.100.55,10.0.1.100,34225,443,tcp,success,,,/api/search,1194,0.462,,,GET,200,,flood
2026-05-04 09:42:28,WAF,http,198.51.100.74,10.0.1.100,36652,443,tcp,success,,,/api/search,956,0.018,,,GET,200,,flood
2026-05-04 09:42:29,WAF,http,198.51.100.53,10.0.1.100,59711,443,tcp,success,,,/api/search,1536,0.406,,,GET,200,,flood
2026-05-04 09:42:30,WAF,http,198.51.100.68,10.0.1.100,60950,443,tcp,success,,,/api/search,1406,0.042,,,GET,200,,flood
2026-05-04 09:42:31,WAF,http,198.51.100.79,10.0.1.100,44120,443,tcp,success,,,/api/search,608,0.332,,,GET,200,,flood
2026-05-04 09:42:32,WAF,http,198.51.100.40,10.0.1.100,41176,443,tcp,success,,,/api/search,1425,0.022,,,GET,200,,flood
2026-05-04 09:42:33,WAF,http,198.51.100.71,10.0.1.100,43408,443,tcp,success,,,/api/search,1487,0.2,,,GET,200,,flood
2026-05-04 09:42:34,WAF,http,198.51.100.78,10.0.1.100,64313,443,tcp,success,,,/api/search,779,0.398,,,GET,200,,flood
2026-05-04 09:42:35,WAF,http,198.51.100.36,10.0.1.100,7486,443,tcp,success,,,/api/search,121,0.129,,,GET,200,,flood
2026-05-04 09:42:36,WAF,http,198.51.100.62,10.0.1.100,35023,443,tcp,success,,,/api/search,1629,0.279,,,GET,200,,flood
2026-05-04 09:42:37,WAF,http,198.51.100.74,10.0.1.100,15509,443,tcp,success,,,/api/search,1278,0.223,,,GET,200,,flood
2026-05-04 09:42:38,WAF,http,198.51.100.55,10.0.1.100,51640,443,tcp,success,,,/api/search,1048,0.34,,,GET,200,,flood
2026-05-04 09:42:39,WAF,http,198.51.100.74,10.0.1.100,10903,443,tcp,success,,,/api/search,1124,0.172,,,GET,200,,flood
2026-05-04 09:42:40,WAF,http,198.51.100.31,10.0.1.100,7875,443,tcp,success,,,/api/search,1088,0.148,,,GET,200,,flood
2026-05-04 09:42:41,WAF,http,198.51.100.35,10.0.1.100,55505,443,tcp,success,,,/api/search,337,0.47,,,GET,200,,flood
2026-05-04 09:42:42,WAF,http,198.51.100.39,10.0.1.100,21464,443,tcp,success,,,/api/search,813,0.172,,,GET,200,,flood
2026-05-04 09:42:43,WAF,http,198.51.100.80,10.0.1.100,35175,443,tcp,success,,,/api/search,523,0.241,,,GET,200,,flood
2026-05-04 09:42:44,WAF,http,198.51.100.60,10.0.1.100,29739,443,tcp,success,,,/api/search,299,0.361,,,GET,200,,flood
2026-05-04 09:54:00,FW,net_conn,10.0.1.23,185.220.101.10,21924,4444,tcp,success,,,,1374425,0.034,,,,0,,suspicious_outbound
2026-05-04 09:54:07,FW,net_conn,10.0.1.23,185.220.101.10,54120,4444,tcp,success,,,,946853,0.355,,,,0,,suspicious_outbound
2026-05-04 09:54:14,FW,net_conn,10.0.1.23,185.220.101.10,56675,4444,tcp,success,,,,923682,0.172,,,,0,,suspicious_outbound
2026-05-04 09:54:21,FW,net_conn,10.0.1.23,185.220.101.10,45401,4444,tcp,success,,,,1014675,0.4,,,,0,,suspicious_outbound
2026-05-04 09:54:28,FW,net_conn,10.0.1.23,185.220.101.10,17009,4444,tcp,success,,,,1676459,0.258,,,,0,,suspicious_outbound
2026-05-04 09:54:35,FW,net_conn,10.0.1.23,185.220.101.10,11518,4444,tcp,success,,,,1478719,0.165,,,,0,,suspicious_outbound
2026-05-04 09:54:42,FW,net_conn,10.0.1.23,185.220.101.10,63837,4444,tcp,success,,,,1347080,0.231,,,,0,,suspicious_outbound
2026-05-04 09:54:49,FW,net_conn,10.0.1.23,185.220.101.10,27569,4444,tcp,success,,,,1736507,0.315,,,,0,,suspicious_outbound
2026-05-04 09:54:56,FW,net_conn,10.0.1.23,185.220.101.10,42998,4444,tcp,success,,,,1095440,0.329,,,,0,,suspicious_outbound
2026-05-04 09:55:03,FW,net_conn,10.0.1.23,185.220.101.10,2937,4444,tcp,success,,,,1314798,0.369,,,,0,,suspicious_outbound
2026-05-04 09:55:10,FW,net_conn,10.0.1.23,185.220.101.10,30487,4444,tcp,success,,,,1106909,0.296,,,,0,,suspicious_outbound
2026-05-04 09:55:17,FW,net_conn,10.0.1.23,185.220.101.10,1315,4444,tcp,success,,,,1307723,0.352,,,,0,,suspicious_outbound
2026-05-04 09:55:24,FW,net_conn,10.0.1.23,185.220.101.10,19265,4444,tcp,success,,,,1115780,0.376,,,,0,,suspicious_outbound
2026-05-04 09:55:31,FW,net_conn,10.0.1.23,185.220.101.10,53191,4444,tcp,success,,,,1748014,0.031,,,,0,,suspicious_outbound
2026-05-04 09:55:38,FW,net_conn,10.0.1.23,185.220.101.10,53420,4444,tcp,success,,,,1006694,0.436,,,,0,,suspicious_outbound
2026-05-04 09:55:45,FW,net_conn,10.0.1.23,185.220.101.10,24996,4444,tcp,success,,,,1096041,0.163,,,,0,,suspicious_outbound
2026-05-04 09:55:52,FW,net_conn,10.0.1.23,185.220.101.10,8492,4444,tcp,success,,,,1379776,0.131,,,,0,,suspicious_outbound
2026-05-04 09:55:59,FW,net_conn,10.0.1.23,185.220.101.10,35608,4444,tcp,success,,,,1413261,0.483,,,,0,,suspicious_outbound
2026-05-04 09:56:06,FW,net_conn,10.0.1.23,185.220.101.10,40147,4444,tcp,success,,,,1228628,0.194,,,,0,,suspicious_outbound
2026-05-04 09:56:13,FW,net_conn,10.0.1.23,185.220.101.10,39493,4444,tcp,success,,,,1311612,0.057,,,,0,,suspicious_outbound
2026-05-04 09:56:20,FW,net_conn,10.0.1.23,185.220.101.10,56435,4444,tcp,success,,,,1269082,0.229,,,,0,,suspicious_outbound
2026-05-04 09:56:27,FW,net_conn,10.0.1.23,185.220.101.10,54353,4444,tcp,success,,,,1080908,0.337,,,,0,,suspicious_outbound
2026-05-04 09:08:00,Suricata,ids_alert,203.0.113.77,10.0.1.100,53492,445,tcp,failure,,,,60,0.149,2001219.0,ET SCAN Potential SSH Scan,,0,,scan
2026-05-04 09:08:12,Suricata,ids_alert,203.0.113.77,10.0.1.100,41294,445,tcp,failure,,,,60,0.295,2001219.0,ET SCAN Potential SSH Scan,,0,,scan
